What is column standardization,Mean centering and scaling features to unit variance. Ensures equal contribution of features in distance-based algorithms like kNN and logistic regression.<br><br><b>ELI5:</b> Like measuring ingredients in grams instead of cups and teaspoons so they can be compared fairly.,aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::dimensionality_reduction_and_visualization
Why standardize columns in logistic regression,"Because logistic regression uses distances to compute the weight vector. Without standardization, features with larger scales dominate the distance calculation, biasing the model.<br><br><b>ELI5:</b> Like comparing apples and oranges by weight instead of size—you need a common scale.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::dimensionality_reduction_and_visualization
How does column standardization affect kNN,"Ensures all features contribute equally to distance calculations. Without it, features with larger scales disproportionately influence neighbor selection.<br><br><b>ELI5:</b> Like giving equal voting power to all citizens regardless of their income.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::dimensionality_reduction_and_visualization
What is Linear Regression,"Linear Regression is a supervised learning algorithm that finds a hyperplane minimizing the sum of squared errors between true and predicted continuous values.<br><br>\[ \text{minimize} \sum_{i=1}^{n} (y_i - (W^T x_i + b))^2 \]<br>\(y_i\) is the true value, \(W^T x_i + b\) is the predicted value.<br><br><b>ELI5:</b> Like stretching a rubber sheet over pins to minimize the distance to each pin.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::linear_regression
How does Linear Regression work,It optimizes weights \(W\) and bias \(b\) to position the hyperplane \(\pi\) such that the sum of vertical errors (residuals) is minimized.<br><br>\[ \text{error}_i = y_i - (W^T x_i + b) \]<br><br><b>ELI5:</b> Adjusting a ruler's position and angle until the total distance to all data points is smallest.,aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::linear_regression
How does Logistic Regression differ,"Logistic Regression is a two-class classification technique, whereas Linear Regression fits a hyperplane to continuous data.<br><br><b>ELI5:</b> Linear Regression predicts numbers (height), Logistic Regression predicts categories (tall vs short).",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::linear_regression
What is differentiation,"Differentiation measures the rate of change of a function y = f(x) with respect to x, represented as dy/dx or f'. It calculates the slope of the tangent to the curve at any point.<br><br><b>ELI5:</b> Like measuring how steep a hill is at a specific spot.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
How does slope relate to maxima and minima,"At maxima, minima, or saddle points, the slope (df/dx) is zero. These are critical points where the function's tangent is flat.<br><br><b>ELI5:</b> Like the peak of a hill (maxima) or bottom of a valley (minima) where the ground is momentarily flat.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
What is the derivative of F(x) = log(1 + exp(ax)),The derivative is F'(x) = a exp(ax)/(1 + exp(ax)). This is the sigmoid function scaled by 'a'.<br><br><b>ELI5:</b> Like calculating how fast a smooth S-shaped curve rises at any point.,aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
Why use SGD for optimization,"Most functions cannot be solved analytically, so Stochastic Gradient Descent (SGD) is used to iteratively approximate solutions by adjusting parameters based on gradients.<br><br><b>ELI5:</b> Like climbing a mountain blindfolded by feeling the slope under your feet and taking small steps.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
What is vector differentiation in this context,Differentiation of vectors results in a vector. We apply element-wise partial differentiation to each component.<br><br>\[ \nabla f(\mathbf{x}) = \begin{bmatrix} \frac{\partial f}{\partial x_1} \\ \frac{\partial f}{\partial x_2} \\ \vdots \\ \frac{\partial f}{\partial x_n} \end{bmatrix} \]<br><br><b>ELI5:</b> Finding the slope of a mountain in every compass direction at once.,aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
How does gradient descent work geometrically,Start at random point. Update position by subtracting the gradient scaled by step size. Repeat until position stops changing. Gradient magnitude decreases as you approach the optimum.<br><br>\[ \mathbf{x}_{\text{new}} = \mathbf{x}_{\text{old}} - r \cdot \nabla f(\mathbf{x}_{\text{old}}) \]<br><br><b>ELI5:</b> Walking downhill blindfolded by taking small steps in the steepest direction until the ground flattens out.,aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
How does learning rate affect gradient descent,"If learning rate is too large, the algorithm jumps over the optimum and oscillates without converging. Reducing step size guarantees convergence by preventing overshoot.<br><br><b>ELI5:</b> Taking huge steps down a hill might vault you over the valley floor into the opposite slope; smaller steps ensure you settle at the bottom.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
What is Stochastic Gradient Descent,"SGD approximates the full gradient using a random subset of data (batch size k) instead of all n points. This introduces noise but drastically reduces per-iteration cost.<br><br>\[ \mathbf{w}_{j+1} = \mathbf{w}_j - \eta \sum_{i=1}^{k} (-2\mathbf{x}_i)(y_i - \mathbf{w}_j^T \mathbf{x}_i) \]<br><br><b>ELI5:</b> Instead of asking every person in a city for directions (expensive), you ask a random small group. The direction is noisier, but you get an answer much faster.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
How does batch size affect SGD,"There is a trade-off between noise and speed. Smaller batch sizes (k → 1) increase variance (noise) per step but require less computation per step. Larger batches are more stable but computationally heavier per step. To reach the optimum, smaller batches generally require more total iterations.<br><br><b>ELI5:</b> Asking 1 person for directions is fast but risky (might be wrong). Asking 100 people is accurate but takes forever. You balance speed and accuracy.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
What is the objective of Constrained Optimization,"We seek to minimize a function subject to equality or inequality constraints. This is solved using the Lagrangian function, introducing multipliers (λ, μ) for each constraint.<br><br>\[ \mathcal{L}(\mathbf{x}, \lambda, \mu) = f(\mathbf{x}) + \lambda g(\mathbf{x}) + \mu h(\mathbf{x}) \]<br>\( \lambda, \mu \geq 0 \)<br><br><b>ELI5:</b> Finding the lowest point on a mountain while staying on a specific trail. You add the trail's rules into your map calculation.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
How are Lagrange Multipliers used,"Solve the optimization by setting partial derivatives of the Lagrangian to zero. This yields the optimal \( \mathbf{x} \) along with the multiplier values.<br><br>\[ \nabla_{\mathbf{x}} \mathcal{L} = 0, \quad \frac{\partial \mathcal{L}}{\partial \lambda} = 0, \quad \frac{\partial \mathcal{L}}{\partial \mu} = 0 \]<br><br><b>ELI5:</b> You flatten the 3D landscape (including the constraints) into a set of equations and solve them to find the exact meeting point.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
How is PCA related to Eigenvalues,"PCA finds the principal components by solving the eigenvalue equation of the covariance matrix \( S \). The eigenvector \( \mathbf{u} \) represents the direction of the component, and the eigenvalue \( \lambda \) represents its variance.<br><br>\[ S\mathbf{u} = \lambda\mathbf{u} \]<br><br><b>ELI5:</b> The covariance matrix is a machine that shakes data. The eigenvectors are the directions it shakes, and the eigenvalues are how hard it shakes in those directions.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
What is the Lagrangian for logistic regression with regularization,"The Lagrangian combines logistic loss and a penalty term:
\[
L = \text{logistic loss} - \lambda(1 - W^TW)
\]
This formulation treats regularization as an equality constraint on the weight magnitude.<br><br><b>ELI5:</b> Like balancing a budget: the loss is your spending error, and the penalty forces you to keep your total spending (weights) under a strict limit.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
What does L1 regularization induce into the weight vector,"L1 regularization induces sparsity, meaning most elements of the weight vector become exactly zero.<br><br><b>ELI5:</b> Like packing a suitcase with strict weight limits - you throw out most items completely rather than keeping small amounts of everything.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
How does the L2 regularization objective function look,"L2 regularization minimizes:
\[
\min_W (W_1^2 + W_2^2 + \dots + W_d^2)
\]
This creates a parabolic (bowl-shaped) optimization surface.<br><br><b>ELI5:</b> Like rolling a ball down a smooth curved bowl - it gently settles near the bottom.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
How does the L1 regularization objective function look,"L1 regularization minimizes:
\[
\min_W (|W_1| + |W_2| + \dots + |W_d|)
\]
This creates a V-shaped (diamond) optimization surface with sharp corners.<br><br><b>ELI5:</b> Like a pyramid with flat sides - the ball can get stuck exactly at the sharp pointy corners.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
What is the derivative of L2 regularization,"For L2: \(L_2(W_1) = W_1^2\), so \(\frac{dL_2}{dW_1} = 2W_1\)<br>The derivative is a straight line proportional to the weight value.<br><br><b>ELI5:</b> Like a dimmer switch - the push gets weaker as you approach zero.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
What is the derivative of L1 regularization,"For L1: \(L_1(W_1) = |W_1|\), so \(\frac{dL_1}{dW_1} = \pm 1\)<br>The derivative is a constant step function independent of weight magnitude.<br><br><b>ELI5:</b> Like an on/off switch - it always pushes with the same constant force.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
How does L2 weight update change as weights approach zero,"L2 update: \(W_{j+1} = W_j - r(2W_j)\)<br>As \(W_j \to 0\), the update \(2rW_j \to 0\). Convergence rate decreases because the derivative shrinks.<br><br><b>ELI5:</b> Like braking a car - you slow down gently as you approach the stop line.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
How does L1 weight update behave near zero,"L1 update: \(W_{j+1} = W_j - r(\pm 1)\)<br>The update remains constant at \(r\) regardless of weight magnitude, driving weights to exactly zero.<br><br><b>ELI5:</b> Like chopping wood - each swing has the same force, eventually cutting through completely.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
Why does L1 regularization create sparsity,"L1 derivative is constant (\(\pm 1\)) and independent of weight value, so weights get pushed to exactly zero. L2 derivative decreases as \(W \to 0\), so weights approach but rarely reach zero.<br><br><b>ELI5:</b> L1 is like a bulldozer that keeps pushing until the weight hits zero. L2 is like a gentle breeze that loses strength as it gets close.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::solving_optimization_problems
What is moving window featurization,Simplest featurization for time series data; takes a time split of a specific width.<br><br><b>ELI5:</b> Like looking at a small section of a long video at a time to understand what's happening.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is window width hyperparameter,The chosen time duration for a moving window in time series featurization.<br><br><b>ELI5:</b> Deciding how long each 'snapshot' of the video should be.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is Fourier decomposition,Method to represent time series data by decomposing a composite wave into multiple sine waves of different periods and peaks; transforms data to frequency domain.<br><br><b>ELI5:</b> Breaking down a complex song into its individual musical notes.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is frequency in Fourier decomposition,"The number of oscillations per unit of time, calculated as 1/T where T is the time taken for one oscillation.<br><br><b>ELI5:</b> How fast a musical note repeats.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is phase in Fourier decomposition,The difference in the starting angle of different waves in a composite signal.<br><br><b>ELI5:</b> When different musical notes start playing relative to each other.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
How does Fourier decomposition work,Transforms time series data from the time domain to the frequency domain by identifying constituent sine waves.<br><br><b>ELI5:</b> Analyzing a song by looking at all the individual notes and their loudness instead of just the combined sound.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
When is Fourier decomposition useful,"Useful for time series data that exhibits repeating patterns.<br><br><b>ELI5:</b> When you expect to see a recurring rhythm or cycle, like daily sales.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
How does moving window affect dataset,"Each data point in the generated dataset corresponds to a different time window, allowing for feature extraction from segments.<br><br><b>ELI5:</b> Creating many small summaries from different parts of a long document.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
How does window width affect featurization,"Determines the granularity of analysis; a smaller window captures short-term patterns, while a larger window captures long-term trends.<br><br><b>ELI5:</b> Looking at a video clip frame-by-frame (small window) versus watching a whole scene (large window).",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
How does Fourier decomposition affect vectorization,"Allows for vectorization using important frequencies and their corresponding amplitudes, representing the signal's spectral content.<br><br><b>ELI5:</b> Describing a song by its main instruments and how loud each one is.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What are deep learnt features,"Features automatically learned by deep learning models like LSTMs, often specific to the problem and not transferable.<br><br><b>ELI5:</b> Skills a specific AI learns for one game that it can't use for another.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is color histogram,"A plot of pixel color values (0-255) for each color channel (R, G, B) vectorized.<br><br><b>ELI5:</b> Like counting how many red, green, and blue crayons are in a box of crayons.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is edge histogram,A histogram representing edge orientation at color separation interfaces.<br><br><b>ELI5:</b> Like a map showing where the lines and borders are in a drawing.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is relational data,Data stored across multiple tables linked by defined relationships.<br><br><b>ELI5:</b> Like a set of interconnected address books where one book lists people and another lists their jobs.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is CNN for images,Convolutional Neural Networks are designed to process grid-like data such as images.<br><br><b>ELI5:</b> A special type of computer vision system that looks at pictures by breaking them down into smaller parts.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is LSTM for time series,Long Short-Term Memory networks are a type of recurrent neural network suitable for sequential data like time series.<br><br><b>ELI5:</b> A computer memory system that can remember important past events to understand what's happening now in a sequence.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is graph data example,"Facebook user social graph for recommending new friends.<br><br><b>ELI5:</b> Like a map of who knows whom, used to suggest new people to meet.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is indicator variable,"A binary variable (0 or 1) representing a condition. Example: 1 if height > 150cm, 0 otherwise.<br><br><b>ELI5:</b> A simple yes/no switch for a specific characteristic.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
How to convert numerical to indicator variable,"Define a threshold. If the numerical value meets the condition, assign 1, else 0.<br><br><b>ELI5:</b> Setting a rule, like 'if you're taller than this line, you get a gold star'.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
How to convert categorical to indicator variable,"Assign 1 if the category matches a specific value, 0 otherwise. Example: 1 if country is India or USA, 0 else.<br><br><b>ELI5:</b> Creating a flag for specific groups, like 'is this person from India or the US?'.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is feature binning,Extending indicator variables to multi-class encoding by grouping numerical data into bins or ranges.<br><br><b>ELI5:</b> Sorting items into different sized boxes instead of just 'big' or 'small'.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
How to perform feature binning,"Define ranges for a numerical feature. Assign a unique integer to each range.<br>Example: Height bins: 1 if H<120, 2 if 120<=H<150, 3 if 150<=H<180, 4 if H>=180.<br><br><b>ELI5:</b> Grouping people by age into 'child', 'teenager', 'adult', 'senior'.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
How decision trees help feature binning,Decision trees can automatically find optimal thresholds for binning by using criteria like Information Gain.<br><br><b>ELI5:</b> A smart game of '20 questions' that helps decide the best cut-off points for sorting data.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
How does feature binning affect model,"Transforms continuous numerical data into discrete categorical bins, potentially simplifying relationships for models like decision trees.<br><br><b>ELI5:</b> Making complex measurements easier to understand by categorizing them, like turning exact temperatures into 'hot', 'warm', 'cold'.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is interaction variable,"New features created by combining existing features through mathematical operations or logical conditions.<br><br><b>ELI5:</b> Imagine combining two ingredients like flour and sugar to make a cake batter, creating something new.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
How to find interaction features using decision trees,"Create new features by using all leaf nodes of a decision tree.<br><br><b>ELI5:</b> Think of a decision tree as a flowchart. Each endpoint (leaf) represents a unique combination of conditions, which can be a new interaction feature.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is feature orthogonality,Features are orthogonal when they are very different and have no linear relationship. More orthogonality generally leads to better model performance.<br><br><b>ELI5:</b> Orthogonal features are like independent tools in a toolbox; each does a different job without interfering with others.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
How feature correlation affects model performance,"High correlation (low orthogonality) among features leads to poor overall prediction performance on the target.<br><br><b>ELI5:</b> If two tools in your toolbox do the exact same thing, having both is redundant and doesn't improve your ability to build something.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
How feature slicing works,"Split data based on feature values and build separate models for each split.<br><br><b>ELI5:</b> Imagine sorting your tools by type (e.g., wrenches, screwdrivers) and then learning how to use each type best for specific tasks.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is split criteria for feature slicing,"Feature values must be different across splits and sufficient data points must be available for each split.<br><br><b>ELI5:</b> You only sort your tools if there are distinct groups (e.g., metric vs. imperial wrenches) and you have enough of each to practice with.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::featurization_and_feature_engineering
What is Isotonic Regression,"A non-parametric regression method that fits a piecewise linear function to data, allowing for non-monotonic relationships.<br><br><b>ELI5:</b> Imagine fitting a wiggly line to data points instead of a straight one, where the line can go up and down.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
How does Isotonic Regression work,"It solves an optimization problem to minimize the difference between the model's predictions and actual values, creating a piecewise linear fit.<br><br><b>ELI5:</b> It's like drawing a series of connected straight line segments to best follow a scattered set of points.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
When to use Isotonic Regression,"Used when calibration plots are not sigmoid-shaped and a simple sigmoid fit would have large errors, especially with large datasets.<br><br><b>ELI5:</b> Use this when your data's trend isn't a simple S-shape and you have plenty of data to map out the complex trend.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
How does data size affect Isotonic Regression choice,"Large data favors Isotonic Regression for calibration, while small data favors simpler methods like Platt Scaling.<br><br><b>ELI5:</b> With lots of data, you can afford a complex tool like Isotonic Regression; with little data, a simpler tool like Platt Scaling is better.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is RANSAC,"Random Sampling Consensus, a method to build robust models in the presence of outliers by iteratively sampling data, fitting models, and removing outliers.<br><br><b>ELI5:</b> It's like trying to draw a line through a bunch of dots, but some dots are way off; RANSAC repeatedly tries to draw lines using only good dots and throws away the bad ones.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
How does RANSAC work,"It repeatedly samples subsets of data, fits a model, computes loss, identifies outliers based on loss, and removes them, continuing until satisfied.<br><br><b>ELI5:</b> Pick a few points, draw a line, see which points are far from the line, remove those far points, repeat until the line looks good for most points.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
Why retrain models periodically,"Models need retraining to capture current trends, adapt to new data (e.g., new companies), and counteract performance degradation over time.<br><br><b>ELI5:</b> Like updating a map because roads change, models need updates to stay relevant as the world they represent evolves.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
When is model retraining necessary,"Retraining is necessary when dealing with time-series data where trends change or when model performance drops due to dataset drift.<br><br><b>ELI5:</b> If your stock predictor starts losing money, it's time to teach it about today's stock market, not yesterday's.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is A/B testing,Controlled experiment comparing two versions A and B to determine which performs better<br><br><b>ELI5:</b> Testing two different flavors of ice cream to see which one people like more.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is control group in A/B testing,Group receiving the standard or existing treatment/product<br><br><b>ELI5:</b> The group of people who get the regular medicine while testing a new one.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is treatment group in A/B testing,Group receiving the new or experimental treatment/product<br><br><b>ELI5:</b> The group of people who get the new experimental medicine.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is data science life cycle step 1,Understand business requirements define problem and customer<br><br><b>ELI5:</b> Figuring out what the boss actually wants the project to achieve.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is data science life cycle step 2,Data acquisition ETL extract transform load SQL<br><br><b>ELI5:</b> Gathering all the necessary information from different places and putting it in one spot.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is data science life cycle step 3,Data preparation cleaning and pre-processing<br><br><b>ELI5:</b> Tidying up the collected information so it's ready to be used.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is data science life cycle step 4,EDA plots visualization hypothesis testing data slicing<br><br><b>ELI5:</b> Looking at the data with charts and tests to understand its patterns.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is data science life cycle step 5,Modeling evaluation and interpretation<br><br><b>ELI5:</b> Building a predictive tool and checking how well it works.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is data science life cycle step 6,Communicate results clear and simple 1-pager and 6 pagers<br><br><b>ELI5:</b> Explaining the findings of the project in an easy-to-understand way.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is data science life cycle step 7,Deployment<br><br><b>ELI5:</b> Making the finished project available for use.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is data science life cycle step 8,Real-world testing A/B testing<br><br><b>ELI5:</b> Trying out the project in a live environment to see how it performs.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is data science life cycle step 9,Customer business buy-in<br><br><b>ELI5:</b> Getting approval and agreement from the people who will use or benefit from the project.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is data science life cycle step 10,"Operations retrain models handle failures process<br><br><b>ELI5:</b> Keeping the project running smoothly, fixing issues, and updating it.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is data science life cycle step 11,Optimization improve models more data more features optimize code<br><br><b>ELI5:</b> Making the project even better by adding improvements and fine-tuning it.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is VC dimension,Measure of the model class potential.<br><br><b>ELI5:</b> How many distinct patterns a simple tool can draw on a piece of paper.,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
VC dimension of linear model,Maximum points shattered by linear model for all configurations not collinear is 3.<br><br><b>ELI5:</b> A straight line can perfectly separate up to 3 points in any arrangement (unless they are on the same line).,aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
VC dimension RBF SVM,"Theoretically infinite, practically limited by assumptions.<br><br><b>ELI5:</b> An RBF SVM is like a super flexible drawing tool that can theoretically create any shape, but in practice, it's constrained by the paper size and how you hold it.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
VC dimension practical use,"Mostly for research, not general applied work.<br><br><b>ELI5:</b> It's a theoretical concept like calculating the exact speed of light, interesting for scientists but not something a mechanic uses daily.",aaic::module_5_feature_engineering_productionization_and_deployment_of_ml_models::miscellaneous_topics
What is clustering,Grouping similar data points without target values<br><br><b>ELI5:</b> Sorting socks into piles of similar colors.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::unsupervised_learning_clustering
What is intra cluster distance,The distance between data points within the same cluster<br><br><b>ELI5:</b> How close together your friends are at a party.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::unsupervised_learning_clustering
What is inter cluster distance,The distance between data points in different clusters<br><br><b>ELI5:</b> How far apart different groups of people are at a party.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::unsupervised_learning_clustering
Objective of clustering,Minimize intra-cluster distance and maximize inter-cluster distance<br><br><b>ELI5:</b> Making groups of friends close together and separate from other groups.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::unsupervised_learning_clustering
How does Dunn index measure clustering,"Ratio of minimum inter-cluster distance to maximum intra-cluster distance<br><br>D = min d(i,j) / max d’(k)<br>where d(i,j) is the distance between clusters i and j, and d’(k) is the distance within cluster k.<br><br><b>ELI5:</b> A score where higher is better, indicating well-separated and compact groups.",aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::unsupervised_learning_clustering
What is unsupervised learning,Learning from data without predefined target variables<br><br><b>ELI5:</b> Learning by observing and finding patterns without being told the right answers.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::unsupervised_learning_clustering
How does clustering relate to unsupervised learning,Clustering is a task within unsupervised learning used to group data<br><br><b>ELI5:</b> Clustering is like sorting items into categories when you don't know the categories beforehand.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::unsupervised_learning_clustering
What is elbow method for determining k,Plot loss function versus number of clusters k<br><br>Select k at the 'elbow' point where the rate of decrease sharply changes<br><br><b>ELI5:</b> Imagine bending a pipe; the elbow is the sharpest bend.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::unsupervised_learning_clustering
K-Means time complexity,"O(n*k*d*i) where n is points, k is clusters, d is dimensionality, i is iterations. Simplified to O(nd).<br><br><b>ELI5:</b> Imagine sorting a huge pile of mixed-up socks. The more socks (n) and the more colors (d), the longer it takes. The number of times you have to re-sort (i) also adds time.",aaic::module_1_fundamentals_of_programming::python_for_data_science_computational_complexity
K-Means space complexity,"O(nd + kd) where n is points, d is dimensionality, k is clusters. Simplified to O(nd).<br><br><b>ELI5:</b> To store your sock collection, you need space for each sock (n*d) and space for labels for each color group (k*d).",aaic::module_1_fundamentals_of_programming::python_for_data_science_computational_complexity
Hierarchical clustering space complexity,"O(n^2) where n is the number of data points.<br><br><b>ELI5:</b> Imagine drawing lines connecting every single person in a room to every other person. The more people (n), the more lines you need to draw.",aaic::module_1_fundamentals_of_programming::python_for_data_science_computational_complexity
Hierarchical clustering time complexity,"O(n^3) where n is the number of data points.<br><br><b>ELI5:</b> Imagine trying to find the closest pair of people in a room by comparing everyone to everyone else, then repeating this process many times. The more people (n), the more comparisons and the more complex the process becomes.",aaic::module_1_fundamentals_of_programming::python_for_data_science_computational_complexity
Algorithm time complexity O(n log n),"Efficient for sorting large datasets.<br><br><b>ELI5:</b> Like sorting a deck of cards by dividing them into piles, sorting each pile, and then merging them back. It's faster than sorting one card at a time.",aaic::module_1_fundamentals_of_programming::python_for_data_science_computational_complexity
Algorithm space complexity O(n),Requires space proportional to input size.<br><br><b>ELI5:</b> You need a notebook that can hold one entry for each item you are processing.,aaic::module_1_fundamentals_of_programming::python_for_data_science_computational_complexity
